main_category,sub_category,raw_product_name,cleaned_product_name,product_url,brand,product_img_link
Face,Face Primer,Stamp Of Beauty Set (Holiday Limited Edition),Stamp Of Beauty Set (Holiday Limited Edition),https://www.sephora.sg/products/benefit-cosmetics-stamp-of-beauty-set-holiday-limited-edition/v/default,Benefit Cosmetics,https://image-optimizer-reg.production.sephora-asia.net/eyJlZGl0cyI6eyJyZXNpemUiOnt9fX0=/images/product_images/default_1_Product_602004141910-Benefit-SET-H22-STAMP-OF-BEAUTY-Updated_6972a3eab5e4654e8485084c05015a615fb17294_1668081977.png
Face,Face Primer,Secure The Blur Makeup Magnet Primer,Secure The Blur Makeup Magnet Primer,https://www.sephora.sg/products/one-size-secure-the-blur-makeup-magnet-primer/v/default,One/Size,https://image-optimizer-reg.production.sephora-asia.net/eyJlZGl0cyI6eyJyZXNpemUiOnt9fX0=/images/product_images/default_1_Product_810041810571-OneSize-Secure-The-Blur-Makeup-Magnet-Primer-35ml_ee6967f86a48c6c7c45afd8431e56d30c71de2d9_1611135007.png
Face,Face Primer,Watermelon Collection Makeup Kit,Watermelon Collection Makeup Kit,https://www.sephora.sg/products/ciate-london-watermelon-collection-makeup-kit/v/default,Ciaté London,https://image-optimizer-reg.production.sephora-asia.net/eyJlZGl0cyI6eyJyZXNpemUiOnt9fX0=/images/product_images/default_1_Product_5060544973142-Ciate-London-Watermelon-Collection-Makeup-Kit-Default_98702525552035d23ee67e47257d1b57ca242e27_1601306486.png
Face,Face Primer,Struck By Luxe Collection Intensive Skin Serum Radiance Primer SPF 25 PA++ (Lunar New Year Limited Edition),Struck By Luxe Collection Intensive Skin Serum Radiance Primer SPF 25 PA++ (Lunar New Year Limited Edition),https://www.sephora.sg/products/bobbi-brown-struck-by-luxe-collection-intensive-skin-serum-radiance-primer-spf-25-pa-plus-plus-lunar-new-year-limited-edition/v/default,Bobbi Brown,https://image-optimizer-reg.production.sephora-asia.net/eyJlZGl0cyI6eyJyZXNpemUiOnt9fX0=/images/product_images/default_1_Product_716170298184-Bobbi-Brown-StruckBy-Luxe-Collection-Intensive-Skin-Serum-Radiance-_d68313c83fe2b5d761dfec84baa4320184cd99b0_1670250726.png
Face,Face Primer,Pure Canvas Power Primer - Supercharged Essence,Pure Canvas Power Primer - Supercharged Essence,https://www.sephora.sg/products/laura-mercier-pure-canvas-power-primer-supercharged-essence/v/default,Laura Mercier,https://image-optimizer-reg.production.sephora-asia.net/eyJlZGl0cyI6eyJyZXNpemUiOnt9fX0=/images/product_images/default_1_Product_736150179487-Laura-Mercier-Pure-Canvas-Power-Primer---Supercharged-Essence-Face-_fc617e80b2a4f668dd32d7d91ba5fdf7d2e960a0_1575518903.png
Face,Face Primer,Vitamin Enriched Face Base Moisturizer and Primer Duo,Vitamin Enriched Face Base Moisturizer and Primer Duo,https://www.sephora.sg/products/bobbi-brown-vitamin-enriched-face-base-moisturizer-and-primer-duo/v/default,Bobbi Brown,https://image-optimizer-reg.production.sephora-asia.net/eyJlZGl0cyI6eyJyZXNpemUiOnt9fX0=/images/product_images/default_1_Product_716170276113-Bobbi-Brown-Vitamin-Enriched-Face-Base-Moisturizer-and-Primer-Duo-D_f4b692cec74dad109ce639f84ffcfc77df61326f_1639392697.png
Face,Face Primer,Tokidoki Intensive Serum Radiance Primer SPF 25 PA++ (Limited Edition),Tokidoki Intensive Serum Radiance Primer SPF 25 PA++ (Limited Edition),https://www.sephora.sg/products/bobbi-brown-tokidoki-intensive-serum-radiance-primer-spf-25-pa-plus-plus-limited-edition/v/default,Bobbi Brown,https://image-optimizer-reg.production.sephora-asia.net/eyJlZGl0cyI6eyJyZXNpemUiOnt9fX0=/images/product_images/default_1_Product_716170296937-Bobbi-Brown-Tokidoki-Intensive-Serum-Radiance-Primer-SPF-25-PA-Limi_771d8586ceb3d0635c5af902f374258651300473_1666187735.png
Face,Face Primer,Photo Finish Primer Water,Photo Finish Primer Water,https://www.sephora.sg/products/smashbox-photo-finish-primer-water/v/default,Smashbox,https://image-optimizer-reg.production.sephora-asia.net/eyJlZGl0cyI6eyJyZXNpemUiOnt9fX0=/images/product_images/default_25248_Smashbox_Web_ce8a934eb6e37e079938da83632ba8fda6002f46_1523777928.png
Face,Face Primer,Lock-It Hydrating Primer,Lock-It Hydrating Primer,https://www.sephora.sg/products/kvd-beauty-lock-it-hydrating-primer/v/default,KVD Beauty,https://image-optimizer-reg.production.sephora-asia.net/eyJlZGl0cyI6eyJyZXNpemUiOnt9fX0=/images/product_images/default_12408_KVD_WEB_69dec8d3d0da58bcf69442c7491bc86853864395_1523777078.png
Face,Face Primer,Sea Quench Hydrating Primer,Sea Quench Hydrating Primer,https://www.sephora.sg/products/tarte-sea-quench-hydrating-primer/v/default,tarte,https://image-optimizer-reg.production.sephora-asia.net/eyJlZGl0cyI6eyJyZXNpemUiOnt9fX0=/images/product_images/default_1_Product_846733027422-tarte-Sea_Quench_Hydrating_Primer-30ml_dc8013480aec85d79175c607b700013d2fcf074e_1619336767.png
Face,Face Primer,Totally Glam Telegram Set (Holiday Limited Edition),Totally Glam Telegram Set (Holiday Limited Edition),https://www.sephora.sg/products/benefit-cosmetics-totally-glam-telegram-set-holiday-limited-edition/v/default,Benefit Cosmetics,https://image-optimizer-reg.production.sephora-asia.net/eyJlZGl0cyI6eyJyZXNpemUiOnt9fX0=/images/product_images/default_1_Product_602004142009-Benefit-SET-H22-TOTALLY-GLAM-TELEGRAM-Updated_289a93cea7e76cbd5864d1f7791727fb366dece1_1668081978.png
Face,Face Primer,Ambient® Light Correcting Primer,Ambient® Light Correcting Primer,https://www.sephora.sg/products/hourglass-ambient-r-light-correcting-primer/v/default,Hourglass,https://image-optimizer-reg.production.sephora-asia.net/eyJlZGl0cyI6eyJyZXNpemUiOnt9fX0=/images/product_images/default_20457_Hourglass_WEB_efd0a60d6fd4a02ca0cc37e690ea87483284be0a_1523777571.png
Face,Face Primer,Brightening Youth Glow Primer,Brightening Youth Glow Primer,https://www.sephora.sg/products/charlotte-tilbury-brightening-youth-glow-primer/v/default,Charlotte Tilbury,https://image-optimizer-reg.production.sephora-asia.net/eyJlZGl0cyI6eyJyZXNpemUiOnt9fX0=/images/product_images/default_1_Product_5060332329380-Charlotte_20Tilbury-Brightening_20Youth_20Glow_20Primer-40ml_a7841b63d31b27b4fb0ef49750703a64f82266ba_1570523827.png
Face,Face Primer,Vitamin Enriched Face Base Duo,Vitamin Enriched Face Base Duo,https://www.sephora.sg/products/bobbi-brown-vitamin-enriched-face-base-duo/v/default,Bobbi Brown,https://image-optimizer-reg.production.sephora-asia.net/eyJlZGl0cyI6eyJyZXNpemUiOnt9fX0=/images/product_images/default_1_Product_716170292175-Bobbi-Brown-Vitamin-Enriched-Face-Base-Duo-Default_b146f441b60cb85b1422917f57395a57facee98b_1655214088.png
Face,Face Primer,Original Skin Pore Perfecting Cooling Primer With Willowherb,Original Skin Pore Perfecting Cooling Primer With Willowherb,https://www.sephora.sg/products/origins-original-skin-pore-perfecting-cooling-primer/v/default,Origins,https://image-optimizer-reg.production.sephora-asia.net/eyJlZGl0cyI6eyJyZXNpemUiOnt9fX0=/images/product_images/default_1_Product_717334231955-Origins-Original-Skin-Pore-Perfecting-Cooling-Primer-With-Willowher_98945866646bd3243051c0224b9cd052425debad_1622597558.png
Face,Face Primer,Rich Moisture Primer,Rich Moisture Primer,https://www.sephora.sg/products/jill-stuart-rich-moisture-primer/v/default,Jill Stuart,https://image-optimizer-reg.production.sephora-asia.net/eyJlZGl0cyI6eyJyZXNpemUiOnt9fX0=/images/product_images/default_34422_JillStuart_RichMoisturePrimer_WEB_45e617b210ac8fa272233c43bb4f240e72ba11f7_1523780163.png
Face,Face Primer,Mineralize Time Check Lotion,Mineralize Time Check Lotion,https://www.sephora.sg/products/mac-cosmetics-mineralize-time-check-lotion/v/default,MAC Cosmetics,https://image-optimizer-reg.production.sephora-asia.net/eyJlZGl0cyI6eyJyZXNpemUiOnt9fX0=/images/product_images/default_32208_MACCOsmetics_MineralizeTimeCheckLotion_WEB_bb41f2f3fde0963d6f929ea5a7363e996d0252bc_1523778920.png
Face,Face Primer,Skin Fetish: Sublime Perfection Primer,Skin Fetish: Sublime Perfection Primer,https://www.sephora.sg/products/pat-mcgrath-skin-fetish-sublime-perfection-primer/v/default,Pat McGrath Labs,https://image-optimizer-reg.production.sephora-asia.net/eyJlZGl0cyI6eyJyZXNpemUiOnt9fX0=/images/product_images/default_2_Product_843004105636-Pat-McGrath-Skin-Fetish-Sublime-Perfection-Primer-30ml_9a4057adb8e2cb42fcb3957893c1b9bbb0fe01f1_1563960974.png
Face,Face Primer,Award Winning Favorites Skincare Set (Limited Edition),Award Winning Favorites Skincare Set (Limited Edition),https://www.sephora.sg/products/tatcha-award-winning-favorites-skincare-set-limited-edition/v/default,Tatcha,https://image-optimizer-reg.production.sephora-asia.net/eyJlZGl0cyI6eyJyZXNpemUiOnt9fX0=/images/product_images/default_1_Product_752830754188-Tatcha-Award-Winning-Favorites-Skincare-Set-Limited-Edition-Default_c7f1c48a31099d0c3fed2412ec9c2cf144cb8490_1633326539.png
Face,Face Primer,SPF Yeah Kit (Holiday Limited Edition),SPF Yeah Kit (Holiday Limited Edition),https://www.sephora.sg/products/supergoop-spf-yeah-kit-holiday-limited-edition/v/default,Supergoop!,https://image-optimizer-reg.production.sephora-asia.net/eyJlZGl0cyI6eyJyZXNpemUiOnt9fX0=/images/product_images/default_1_Product_816218021733-Supergoop-SPF-Yeah-Kit-Christmas-Limited-Edition-Default_c99c4b3b597ce3cfdc12b928555ad794c354ed3f_1665159435.png
Face,Face Primer,Dewy Latte,Dewy Latte,https://www.sephora.sg/products/espressoh-dewy-latte/v/default,espressoh,https://image-optimizer-reg.production.sephora-asia.net/eyJlZGl0cyI6eyJyZXNpemUiOnt9fX0=/images/product_images/default_1_Product_8055515450514-ESPRESSOH-Dewy-Latte-30ml_a7e279ce4674d641e23f2b29e8472fed9d330907_1663591272.png
Face,Face Primer,Prep + Prime Natural Radiance Face Primer,Prep + Prime Natural Radiance Face Primer,https://www.sephora.sg/products/mac-cosmetics-prep-plus-prime-natural-radiance-face-primer/v/default,MAC Cosmetics,https://image-optimizer-reg.production.sephora-asia.net/eyJlZGl0cyI6eyJyZXNpemUiOnt9fX0=/images/product_images/default_32443_MACCOsmetics_PrepPrimeNaturalRadianceFacePrimer_RadiantYellow_WEB_121dfa8b607128b1bf36e6623e490a5275702380_1523779071.png
Face,Face Primer,Struck By Luxe Collection Vitamin Enriched Face Base​​​ (Lunar New Year Limited Edition),Struck By Luxe Collection Vitamin Enriched Face Base​​​ (Lunar New Year Limited Edition),https://www.sephora.sg/products/bobbi-brown-struck-by-luxe-collection-vitamin-enriched-face-base-lunar-new-year-limited-edition/v/default,Bobbi Brown,https://image-optimizer-reg.production.sephora-asia.net/eyJlZGl0cyI6eyJyZXNpemUiOnt9fX0=/images/product_images/default_1_Product_716170302638-Bobbi-Brown-StruckByLuxe-Collection-Vitamin-Enriched-Face-Base-Luna_059f0ba117388ac8aa990a4f1078535645c73e31_1670259808.png
Face,Face Primer,Ultra HD Skin Booster,Ultra HD Skin Booster,https://www.sephora.sg/products/make-up-for-ever-ultra-hd-skin-booster/v/default,Make Up For Ever,https://image-optimizer-reg.production.sephora-asia.net/eyJlZGl0cyI6eyJyZXNpemUiOnt9fX0=/images/product_images/default_24862_ultrahdskinbooster_WEB_040ae3d05c22a5eb74e77c53e8fd2d6c1af5d799_1523777903.png
Face,Face Primer,Merry Mini Mail Set (Holiday Limited Edition),Merry Mini Mail Set (Holiday Limited Edition),https://www.sephora.sg/products/benefit-cosmetics-merry-mini-mail-set-holiday-limited-edition/v/default,Benefit Cosmetics,https://image-optimizer-reg.production.sephora-asia.net/eyJlZGl0cyI6eyJyZXNpemUiOnt9fX0=/images/product_images/default_1_Product_602004141880-Benefit-SET-H22-MERRY-MINI-MAIL-Updated_bf52b85e6e0511ff492782d939983f1e9350087c_1668081974.png
Face,Face Primer,The Porefect Parcel! Pore Primer & Makeup-Setting Spray Set (Holiday Limited Edition),The Porefect Parcel! Pore Primer and Makeup-Setting Spray Set (Holiday Limited Edition),https://www.sephora.sg/products/benefit-cosmetics-the-porefect-parcel-pore-primer-and-makeup-setting-spray-set-holiday-limited-edition/v/default,Benefit Cosmetics,https://image-optimizer-reg.production.sephora-asia.net/eyJlZGl0cyI6eyJyZXNpemUiOnt9fX0=/images/product_images/default_1_Product_602004141866-Benefit-SET-H22-PRIMER-MINI-Updated_9bce62c153f63186e1bb61e3bab53384f1fbb877_1668081972.png
Face,Face Primer,Forever Skin Veil SPF 20 Makeup Base,Forever Skin Veil SPF 20 Makeup Base,https://www.sephora.sg/products/dior-forever-skin-veil-spf-20-makeup-base/v/default,DIOR,https://image-optimizer-reg.production.sephora-asia.net/eyJlZGl0cyI6eyJyZXNpemUiOnt9fX0=/images/product_images/default_1_Product_3348901516631-DIOR_1f059c5825b5cd77dd8acc004c341fb32ee68670_1616601804.png
Face,Face Primer,Illuminating Hydrator,Illuminating Hydrator,https://www.sephora.sg/products/sephora-collection-illuminating-hydrator/v/default,Sephora Collection,https://image-optimizer-reg.production.sephora-asia.net/eyJlZGl0cyI6eyJyZXNpemUiOnt9fX0=/images/product_images/default_1_Product_3378872139157-Sephora_20Collection-Illuminating_20Hydrator-50ml_f3d4484bf53694463eeda2d2dbadedac025de607_1661280262.png
Face,Highlighter & Illuminator,Match Stix Matte Contour Skinstick,Match Stix Matte Contour Skinstick,https://www.sephora.sg/products/fenty-beauty-match-stix-matte-contour-skinstick/v/default,Fenty Beauty,https://image-optimizer-reg.production.sephora-asia.net/eyJlZGl0cyI6eyJyZXNpemUiOnt9fX0=/images/product_images/default_26130_Fenty_MatchStixMatteSkinstickAmber_WEB_4f8f3445fe1e6bebc41debc04edbb0f8fc1a2cdf_1523778026.png
Face,Highlighter & Illuminator,Positive Light Liquid Luminizer,Positive Light Liquid Luminizer,https://www.sephora.sg/products/rare-beauty-positive-light-liquid-luminizer/v/default,Rare Beauty,https://image-optimizer-reg.production.sephora-asia.net/eyJlZGl0cyI6eyJyZXNpemUiOnt9fX0=/images/product_images/default_1_Product_840122900143-Rare-Beauty-Positive-Light-Liquid-Luminizer-Captivate_794fffd4b2e7d0aefb2c5068dec851240d854fff_1623778446.png
Face,Highlighter & Illuminator,Killawatt Freestyle Highlighter Duo,Killawatt Freestyle Highlighter Duo,https://www.sephora.sg/products/fenty-killawatt-freestyle-highlighter-duo/v/default,Fenty Beauty,https://image-optimizer-reg.production.sephora-asia.net/eyJlZGl0cyI6eyJyZXNpemUiOnt9fX0=/images/product_images/default_26162_Fenty_KillawattFreestyleHighlighterDuoLightningDustFireCrystal_WEB_3a374e47c4cfb40802f18157fd4806dcdb710c11_1523778031.png
Face,Highlighter & Illuminator,Watermelon Glow Niacinamide Dew Drops,Watermelon Glow Niacinamide Dew Drops,https://www.sephora.sg/products/glow-recipe-watermelon-glow-niacinamide-dew-drops/v/default,Glow Recipe,https://image-optimizer-reg.production.sephora-asia.net/eyJlZGl0cyI6eyJyZXNpemUiOnt9fX0=/images/product_images/default_1_Product_810052960012-Glow-Recipe-Watermelon-Glow-Niacinamide-Dew-Drops-Multi-Use-Highlig_fac40a10e82435686effd7adb010fe9c6e986795_1659282604.png
Face,Highlighter & Illuminator,Highlighter Mini,Highlighter Mini,https://www.sephora.sg/products/ofra-highlighter-mini/v/default,Ofra,https://image-optimizer-reg.production.sephora-asia.net/eyJlZGl0cyI6eyJyZXNpemUiOnt9fX0=/images/product_images/default_1_Product_693102350069-OFRA_c42759ba69a60694a85a6d128adac1b65c5db0f0_1616997299.png
Face,Highlighter & Illuminator,Glowgasm Beauty Light Wand Highlighter,Glowgasm Beauty Light Wand Highlighter,https://www.sephora.sg/products/charlotte-tilbury-glowgasm-beauty-light-wand-highlighter/v/default,Charlotte Tilbury,https://image-optimizer-reg.production.sephora-asia.net/eyJlZGl0cyI6eyJyZXNpemUiOnt9fX0=/images/product_images/default_1_Product_5060542723619-Charlotte_20Tilbury-Glowgasm_20Beauty_20Light_20Wand_20Highlighter_1267f12300d523e35be56804f377a18708b6a978_1570523890.png
Face,Highlighter & Illuminator,Backstage Glow Face Palette,Backstage Glow Face Palette,https://www.sephora.sg/products/dior-backstage-glow-face-palette/v/default,DIOR,https://image-optimizer-reg.production.sephora-asia.net/eyJlZGl0cyI6eyJyZXNpemUiOnt9fX0=/images/product_images/default_1_Product_194437_20Dior_20Glow_20Face_20Palette_20001_20Universal_db4b17c487a7b7b6f46e8b01e49d0cf828d8273a_1529484767.png
Face,Highlighter & Illuminator,Magic Touch Concealer,Magic Touch Concealer,https://www.sephora.sg/products/anastasia-magic-touch-concealer/v/default,Anastasia Beverly Hills,https://image-optimizer-reg.production.sephora-asia.net/eyJlZGl0cyI6eyJyZXNpemUiOnt9fX0=/images/product_images/default_1_Product_689304101219-Anastasia-Beverly-Hills-Magic-Touch-Concealer-2_c7bf92bcbc69d826086f25ba121410af9c5833a7_1625056957.png
Face,Highlighter & Illuminator,Best Skin Ever Glow Multi-Purpose Concealer,Best Skin Ever Glow Multi-Purpose Concealer,https://www.sephora.sg/products/sephora-collection-best-skin-ever-glow-multi-purpose-concealer/v/default,Sephora Collection,https://image-optimizer-reg.production.sephora-asia.net/eyJlZGl0cyI6eyJyZXNpemUiOnt9fX0=/images/product_images/default_1_Product_3378872186724-Sephora-Collection-Best-Skin-Ever-Glow-Multi-Purpose-Concealer-06-_6aae58c47773ba6266c895282283cf168f58a0c7_1659930444.png
Face,Highlighter & Illuminator,Eaze Drop'Lit All-Over Glow Illuminator,Eaze DropLit All-Over Glow Illuminator,https://www.sephora.sg/products/fenty-beauty-eaze-droplit-all-over-glow-illuminator/v/default,Fenty Beauty,https://image-optimizer-reg.production.sephora-asia.net/eyJlZGl0cyI6eyJyZXNpemUiOnt9fX0=/images/product_images/default_1_Product_840026654852-Fenty-Beauty--Eaze-DropLit-All-Over-Glow-Illuminator-01-Pink-Pearl-_7494106c8886ca7a9a104117048b0826778a12e1_1660835717.png
Face,Highlighter & Illuminator,Glow To Go Cheek Pop Palette (Holiday Limited Edition),Glow To Go Cheek Pop Palette (Holiday Limited Edition),https://www.sephora.sg/products/clinique-glow-to-go-cheek-pop-palette-holiday-limited-edition/v/default,Clinique,https://image-optimizer-reg.production.sephora-asia.net/eyJlZGl0cyI6eyJyZXNpemUiOnt9fX0=/images/product_images/default_1_Product_192333140833-CLINIQUE-Glow-To-Go-Cheek-Pop-Palette-Christmas-Limited-Edition-Def_0e3bfeddb52204eef26502d95df339ffd7612d0b_1663591207.png
Face,Highlighter & Illuminator,Pastel Plexi Glow Highlighter,Pastel Plexi Glow Highlighter,https://www.sephora.sg/products/natasha-denona-pastel-plexi-glow-highlighter/v/default,Natasha Denona,https://image-optimizer-reg.production.sephora-asia.net/eyJlZGl0cyI6eyJyZXNpemUiOnt9fX0=/images/product_images/default_1_Product_7290113704466-Natasha-Denona-Pastel-Plexi-Glow-Highlighter-6g_8cb5227cb347ab267b1a7aafd11455ba098ac2fc_1670250794.png
Face,Highlighter & Illuminator,Mineralize Skinfinish Highlighter,Mineralize Skinfinish Highlighter,https://www.sephora.sg/products/mac-cosmetics-mineralize-skinfinish-highlighter/v/default,MAC Cosmetics,https://image-optimizer-reg.production.sephora-asia.net/eyJlZGl0cyI6eyJyZXNpemUiOnt9fX0=/images/product_images/default_32418_MACCOsmetics_MineralizeSkinfinishHighlighter_SoftGentle_WEB_66c0783d1c2d36674c5da885cfecd203150058cc_1523779017.png
Face,Highlighter & Illuminator,The Cali Contour Palette,The Cali Contour Palette,https://www.sephora.sg/products/smashbox-the-cali-contour-palette/v/default,Smashbox,https://image-optimizer-reg.production.sephora-asia.net/eyJlZGl0cyI6eyJyZXNpemUiOnt9fX0=/images/product_images/default_1_Open_35686_20Smashbox_20The_20Cali_20Contour_20Palette_20Default_f79953670f94d82f8e14580306512f6bbcf1905d_1524707137.png
Face,Highlighter & Illuminator,Good Apple Lightweight Full-Coverage Concealer,Good Apple Lightweight Full-Coverage Concealer,https://www.sephora.sg/products/kvd-beauty-good-apple-lightweight-full-coverage-concealer/v/default,KVD Beauty,https://image-optimizer-reg.production.sephora-asia.net/eyJlZGl0cyI6eyJyZXNpemUiOnt9fX0=/images/product_images/default_1_Product_840026648325-KVD-Beauty-Good-Apple-Lightweight-Full-Coverage-Concealer-Light-105_e72b6ecbc533e4ab652afca1ab21608c066bae5c_1641189613.png
Face,Highlighter & Illuminator,Friends Grab a Cup Face Palette Light to Medium,Friends Grab a Cup Face Palette Light to Medium,https://www.sephora.sg/products/revolution-friends-grab-a-cup-face-palette-light-to-medium/v/default,Revolution,https://image-optimizer-reg.production.sephora-asia.net/eyJlZGl0cyI6eyJyZXNpemUiOnt9fX0=/images/product_images/default_1_Product_5057566312240-Revolution-Friends-Grab-a-Cup-Face-Palette-Light-to-Medium-Default_ca65ab2346c3b432ddb50ec3ae5b7e22ac3315e6_1672217810.png
Face,Highlighter & Illuminator,Nudies Glow All Over Face Color Bronze & Glow,Nudies Glow All Over Face Color Bronze and Glow,https://www.sephora.sg/products/nudestix-nudies-all-over-face-color-bronze-plus-glow/v/default,Nudestix,https://image-optimizer-reg.production.sephora-asia.net/eyJlZGl0cyI6eyJyZXNpemUiOnt9fX0=/images/product_images/default_1_Product_839174011907-Nudestix-Nudies-Glow-All-Over-Face-Color-Bronze-and-Glow-Bubbly-Beb_2622788a35f14be9de93602885cfb75aec126238_1591336811.png
Face,Highlighter & Illuminator,Watt's Up! Highlighter,Watts Up! Highlighter,https://www.sephora.sg/products/benefit-cosmetics-watts-up-highlighter/v/default,Benefit Cosmetics,https://image-optimizer-reg.production.sephora-asia.net/eyJlZGl0cyI6eyJyZXNpemUiOnt9fX0=/images/product_images/default_7728_BenefitCosmetics_WEB_125d4be04f7f05f7450fc2e99802fd7ad73cd28c_1523776852.png
Face,Highlighter & Illuminator,Luminizer,Luminizer,https://www.sephora.sg/products/rms-beauty-luminizer/v/default,RMS Beauty,https://image-optimizer-reg.production.sephora-asia.net/eyJlZGl0cyI6eyJyZXNpemUiOnt9fX0=/images/product_images/default_1_Product_816248020881-RMS-Beauty-Luminizer-Champagne-Rose_faab5498f9fa125872d7f269286343a853cf26d2_1618415830.png
Face,Highlighter & Illuminator,Forever Couture Luminizer Highlighter,Forever Couture Luminizer Highlighter,https://www.sephora.sg/products/dior-forever-couture-luminizer-highlighter/v/default,DIOR,https://image-optimizer-reg.production.sephora-asia.net/eyJlZGl0cyI6eyJyZXNpemUiOnt9fX0=/images/product_images/default_1_Product_3348901566780-Dior-Forever-Couture-Luminizer-Highlighter-01-Nude-Glow_0a34f76ba71403b280a88ffb5ae0f1368064b69c_1625689259.png
Face,Highlighter & Illuminator,Hollywood Highlighter,Hollywood Highlighter,https://www.sephora.sg/products/charlotte-tilbury-hollywood-highlighter/v/default,Charlotte Tilbury,https://image-optimizer-reg.production.sephora-asia.net/eyJlZGl0cyI6eyJyZXNpemUiOnt9fX0=/images/product_images/default_1_Product_5056446610629-Charlotte-Tilbury-Hollywood-Highlighter-Gilded-Glow_842b675139c61d6a2bba5533c28722f9438e3007_1670565295.png
Face,Highlighter & Illuminator,Diamond Bomb All-Over Diamond Veil,Diamond Bomb All-Over Diamond Veil,https://www.sephora.sg/products/fenty-beauty-diamond-bomb-all-over-diamond-veil/v/default,Fenty Beauty,https://image-optimizer-reg.production.sephora-asia.net/eyJlZGl0cyI6eyJyZXNpemUiOnt9fX0=/images/product_images/default_1_Product_840026651288-Fenty-Beauty-DIAMOND-BOMB-ALL-OVER-DIAMOND-VEIL-ROSE-RAVE_f1c49aa815414aa27dbbe1d554649f12acd953af_1598953148.png
Face,Highlighter & Illuminator,Stick Highlighter,Stick Highlighter,https://www.sephora.sg/products/anastasia-stick-highlighter/v/default,Anastasia Beverly Hills,https://image-optimizer-reg.production.sephora-asia.net/eyJlZGl0cyI6eyJyZXNpemUiOnt9fX0=/images/product_images/default_1_Product_689304186216-Anastasia-Stick-Highlighter-Iced-Out_855f67b953620a3d44457e08ff1b877278789243_1654253072.png
Face,Highlighter & Illuminator,Highlighter Pressed Powder,Highlighter Pressed Powder,https://www.sephora.sg/products/anastasia-highlighter-pressed-powder/v/default,Anastasia Beverly Hills,https://image-optimizer-reg.production.sephora-asia.net/eyJlZGl0cyI6eyJyZXNpemUiOnt9fX0=/images/product_images/default_1_Product_689304000123-Anastasia-Beverly-Hills-Highlighter-Pressed-Powder-Iced-Out_163f0c46e522f8c9af077d2b2cf94f909c101b2d_1607598129.png
Face,Highlighter & Illuminator,Highlighting Powder Mini Pink Glow (Limited Edition),Highlighting Powder Mini Pink Glow (Limited Edition),https://www.sephora.sg/products/bobbi-brown-highlighting-powder-mini-pink-glow-limited-edition/v/default,Bobbi Brown,https://image-optimizer-reg.production.sephora-asia.net/eyJlZGl0cyI6eyJyZXNpemUiOnt9fX0=/images/product_images/default_1_Product_716170254494-Bobbi-Brown-Mini-Highlighting-Powder---Pink-Limited-Edition-Default_874bf3701539a0a8ebc00006aa416f93b9b188bc_1595902371.png
Face,Highlighter & Illuminator,Smashbox X BECCA Mini Shimmering Skin Perfector™ Pressed Highlighter,Smashbox X BECCA Mini Shimmering Skin Perfector™ Pressed Highlighter,https://www.sephora.sg/products/smashbox-smashbox-x-becca-mini-shimmering-skin-perfector-pressed-highlighter/v/default,Smashbox,https://image-optimizer-reg.production.sephora-asia.net/eyJlZGl0cyI6eyJyZXNpemUiOnt9fX0=/images/product_images/default_1_Product_607710006942-Smashbox-Shimmering-Skin-Perfector-C-Pop-Mini-2-5g_3ede102a91377591434445add1fa5b77026fe823_1654363229.png
Face,Highlighter & Illuminator,Highlighter,Highlighter,https://www.sephora.sg/products/ofra-highlighter/v/default,Ofra,https://image-optimizer-reg.production.sephora-asia.net/eyJlZGl0cyI6eyJyZXNpemUiOnt9fX0=/images/product_images/default_1_Product_693102350113-OFRA_d70cb13636de28e8a712f73f34f2f1a0061660f6_1616997308.png
Face,Highlighter & Illuminator,Killawatt Freestyle Highlighter,Killawatt Freestyle Highlighter,https://www.sephora.sg/products/fenty-killawatt-freestyle-highlighter/v/default,Fenty Beauty,https://image-optimizer-reg.production.sephora-asia.net/eyJlZGl0cyI6eyJyZXNpemUiOnt9fX0=/images/product_images/default_26160_Fenty_KillawattFreestyleHighlighterTrophyWife_WEB_6b4e4344c5787c1bd100007751e231471644b3cf_1523778031.png
Face,Highlighter & Illuminator,High Brow Duo Pencil,High Brow Duo Pencil,https://www.sephora.sg/products/benefit-cosmetics-high-brow-duo-pencil/v/default,Benefit Cosmetics,https://image-optimizer-reg.production.sephora-asia.net/eyJlZGl0cyI6eyJyZXNpemUiOnt9fX0=/images/product_images/default_1_Product_602004134738-Benefit-Cosmetics-High-Brow-Duo-Pencil-Deep_26397f97f76ddacad53b2bdd288d20a2a4880364_1628258394.png
Face,Highlighter & Illuminator,Dandelion Twinkle Soft Nude-Pink Highlighter,Dandelion Twinkle Soft Nude-Pink Highlighter,https://www.sephora.sg/products/benefit-cosmetics-dandelion-twinkle-soft-nude-pink-highlighter/v/default,Benefit Cosmetics,https://image-optimizer-reg.production.sephora-asia.net/eyJlZGl0cyI6eyJyZXNpemUiOnt9fX0=/images/product_images/default_1_Product_602004138750-Benefit-Cosmetics-Dandelion-Twinkle-Powder-Highlighter-3-0g_29abee19cf1cc2fcbf8816aaa4aed35b3d56f1d8_1650890317.png
